id,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12,Label13,Label14,Label15,Label16,Label17,Label18,Label19,Label20,Label21,Label22,Label23,Label24,Label25,Label26,Label27,Label28,Label29,Label30,Label31,Label32,Label33,Label34,Label35,Label36,Label37,Label38,Label39
286,-0.04769843,0.030779146,0.058829874,0.054065462,0.004756928,-0.008853116,0.064497,-0.000208556,-0.03879873,-0.05037271,-0.03486923,0.014008587,0.038911223,0.001045959,0.050992016,0.04091458,-0.092306815,-0.044804037,0.11321472,-0.04205385,-0.030834494,-0.002475971,-0.000750229,-0.016266454,-0.03226997,-0.031540174,0.019279808,-0.01772604,-0.02111735,0.000205143,0.02440778,-0.027486498,-0.005366114,0.013191067,-0.00429337,0.028406447,-0.010486547,-0.11900079,0.043359526,-0.04204553,-0.025805203,0.033019762,-0.007000198,0.0551531,0.00114673,0.02792089,0.058353733,-0.02369914,-0.07672232,-0.013666712,0.001107713,-0.033284362,-0.057032686,0.054564722,-0.017375873,-0.04672431,0.011639063,0.015989458,0.031859927,-0.05120504,0.056464333,0.022071896,-0.05965035,0.000877134,-0.018689208,-0.04051886,0.0339373,0.005126263,0.04108049,0.032555643,0.025540493,-0.051192,-0.034776274,0.014295696,0.003321114,0.04513521,-0.000693214,-0.057368584,0.049897276,-0.030501226,0.056142393,-0.001750191,-0.07928472,0.018381875,0.027336981,0.061346356,-0.009518428,0.018211568,0.07607459,-0.01743577,-0.038751073,0.100019135,0.030567361,0.009313134,-0.033577193,-0.016549006,0.11533229,0.033029128,-0.015442604,0.029809292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0.007544329,-0.06862083,0.0956485,0.05353293,-0.031109521,-0.015068821,-0.027886584,0.029618716,-0.045165826,-0.029886056,-0.0343101,-0.03477312,-0.0699791,-0.007133599,0.006303113,0.052140974,-0.010493817,-0.011021144,0.050856523,-0.0491274,-0.07687242,-0.037023865,0.010491198,-0.050749626,-0.029571751,0.038995896,-0.029779512,-0.02387711,0.023009285,-0.036632746,-0.012841139,-0.048022985,0.07310423,0.05088053,-0.06176417,0.053119354,0.023858646,-0.07021178,-0.024638088,-0.001056936,-0.027480055,0.045619678,-0.08875198,0.015828034,0.059461206,0.05516767,0.00655986,-0.06723156,0.005621668,0.10278779,0.005993767,0.006996308,-0.042025596,0.04105367,-0.039331097,-0.047569513,-0.029572338,0.046598088,0.062368844,-0.059190344,-0.015563981,0.08306378,-0.068608314,0.069346644,-0.053031076,-0.03472923,-0.002580214,0.015429736,-0.03607071,0.048257574,-0.001023666,-0.08108391,0.022530776,0.033421163,-0.02476878,0.032200098,0.024969228,0.050159212,0.0592094,0.042773746,0.013102679,-0.044462144,-0.073228784,0.019059196,0.017336516,0.016331676,0.018740984,0.028245669,-0.010929928,-0.09989954,-0.021364992,0.011911389,0.001723277,0.024548996,-0.052503195,-0.007282413,0.06680697,0.010604852,-0.038301297,0.013427016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
288,-0.05810874,-0.020463122,0.026715228,-0.015680093,0.001765239,-0.08050899,-0.039598256,0.04069152,0.03811265,0.011741183,0.02222264,0.015395559,-0.033555195,0.005809614,0.027118882,-0.024750289,0.015941177,-0.01917217,0.07151792,0.008720704,-0.06945278,0.017970035,0.06992059,-0.07659615,-0.039193217,0.002875835,-0.036724847,0.016685728,0.07256661,-0.038581077,-0.009925655,0.003891746,0.08184372,-0.09883489,0.067337275,0.08108822,-0.006814761,0.048464533,-0.007776387,-0.07173006,-0.053585447,0.045078486,-0.025367575,0.059139878,-0.028569974,0.083720386,-0.027521389,0.05097938,0.061899018,0.13575774,0.04362713,-0.017951822,-0.027971203,-0.039685648,0.08745687,0.025904234,-0.07242522,-0.084604695,-0.012146182,0.007062943,0.001770135,0.020084105,-0.049826846,0.009907637,-0.025602445,0.06463346,-0.0463164,-0.042197846,0.000316092,0.04394411,-0.005124455,-0.047618568,0.092841856,0.054437924,-0.044766814,0.001075128,0.011465645,-0.07783034,0.012568056,0.001897759,-0.043943483,-0.04178972,-0.001462232,-0.021765567,-0.021606104,-0.009959623,0.031911675,0.015889902,-0.058816303,-0.023511497,-0.03776736,0.010600559,-0.013831814,0.045598317,-0.011828085,0.009977327,-0.022329023,-0.003611212,-0.000805535,-0.002856078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,0.026773758,-0.003528216,0.061396148,0.0500818,0.003120986,-0.04762712,-0.012441117,0.028831132,0.008525698,-0.061688982,-0.021892745,-0.040696934,-0.020314813,-0.048197117,0.004845741,0.000494881,-0.071088366,0.01170917,0.02218745,0.040896446,-0.023957847,-0.007533281,0.00101812,-0.042931326,-0.020901352,-0.02474844,0.03864027,-0.076366946,0.07738738,-0.023577536,-0.014515874,-0.03619123,0.03695357,0.04464507,-0.02415776,0.018977944,0.014302077,-0.02596193,0.049750146,0.007159998,0.005856071,-0.03097064,-0.026452156,-0.04223155,0.068014465,0.039734613,-0.010576657,0.06256798,-0.07019792,0.06985134,-0.02819914,-0.062309753,-0.00910973,-0.057922747,0.01581904,-0.10231271,0.005738804,0.0645047,0.03985869,-0.05077129,-0.0242196,-0.008856592,-0.046362124,0.05900829,-0.038267758,-0.020147355,-0.016898124,0.006989351,0.023825744,0.025919521,-0.036992628,-0.08773551,0.05454918,-0.052117363,0.029919362,0.007736512,-0.032834996,-0.0897015,0.06737207,0.028390877,-0.10647742,-0.047835797,-0.009516795,0.02027531,0.038449164,-0.033634245,0.021302763,0.033535812,-0.050837684,-0.05854372,-0.085459955,0.01623133,0.016850166,0.021799738,-0.06750557,-0.042890433,0.058432896,-0.013074214,-0.045810156,0.047934268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290,-0.069724716,0.020337444,-0.000780345,-0.07095323,0.02632018,-0.012549289,0.058850084,-0.018883003,0.014022134,-0.046578333,-0.000258689,0.07389646,0.023422766,-0.003272343,0.08131342,0.014018064,-0.014332685,-0.04878821,0.021089703,0.08705309,-0.04196993,-0.004221367,-0.012685287,-0.003106805,-0.075283475,0.028826393,-0.08468031,-0.010387985,-0.008558529,0.008291326,0.040948257,0.011078362,0.014249929,-0.001553917,0.034759372,0.07078591,0.058542203,0.00477261,0.0715544,0.002508606,-0.06456429,0.03637001,0.047384776,0.008170803,0.010653793,0.01591968,0.00912136,0.035337094,-0.02764632,0.08385241,-0.010664513,-0.047302786,-0.04639765,0.030957663,-0.076403774,-0.07279138,0.007123509,-0.059798643,-0.01984376,-0.06266317,0.022696465,0.003292535,-0.0703632,0.002084472,-0.087699234,0.01474641,0.03700141,-0.041656714,-0.006610972,0.038299814,0.003896033,-0.00498543,-0.015082219,0.032529667,-0.045378223,0.047794227,0.002050344,-0.027705003,0.06386289,0.003987706,-0.007270799,-0.030262642,-0.060270835,0.030125044,0.006509279,-0.002962601,-0.0329381,-0.010238968,0.022017498,-0.00252464,-0.05185954,0.038927082,-0.004763958,-0.06974531,0.012599188,0.07396822,-0.003029283,-0.012469704,0.03340901,0.027696136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,-0.06496237,-0.051854264,0.10926907,0.057837408,-0.029480182,-0.05357148,-0.056335546,0.057695944,-0.057700906,-0.001082782,0.020243155,-0.057330072,0.044660594,0.018918524,0.07220737,0.002945815,0.03646528,0.014003773,0.015147354,-0.048260957,-0.010577034,-0.077206284,-0.047276083,-0.08210863,-0.011234585,0.025510933,-0.049901545,0.08842431,-0.009460229,0.00592657,-0.021155069,0.057620287,0.049479727,0.044869784,-0.000287514,-0.022750402,-0.04118265,0.03123736,-0.040698625,-0.040528923,-0.024129825,0.06121643,-0.066315986,0.049551386,-0.04544743,-0.002525225,-0.007081241,-0.051782556,-0.055717826,0.08787156,-0.039945316,0.005550586,0.004824654,0.035640463,0.06799868,0.00968031,0.002846937,0.006946643,0.00369,0.010903665,0.0733975,-0.030469023,-0.06662399,0.001506564,-0.046433758,-0.018969435,-0.104066275,-0.002976779,-0.049267735,0.039867815,0.023366535,-0.035237662,0.04501372,-0.005003778,0.000665516,-0.031147668,-0.007583802,-0.05991699,0.023686867,-0.07585085,0.037586246,-0.03277291,0.011605731,-0.023644375,-0.004743398,-0.008683032,0.027448745,0.02980386,0.011228282,-0.04259249,-0.036906812,0.024655782,0.05679182,-0.032556575,-0.07701823,0.002066328,0.074556224,0.12041431,-0.03537386,-0.004225368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
292,0.07714672,-0.024447624,0.10881815,-0.006102589,-0.040829502,0.058560632,0.030485861,0.074309886,0.043315988,0.025323369,-0.02445221,-0.04250766,0.032818727,0.007219901,0.043727297,-0.01153527,-0.03361859,-0.016829101,0.008799637,-0.015701964,0.005892081,0.016496165,0.006823005,-0.051960632,-0.057038102,-0.00257074,-0.04557939,-0.06600136,-0.018025354,-0.026294226,-0.025597753,0.00734493,0.019701272,0.035253603,0.060467493,0.03878614,-0.06005903,0.057549793,-0.031073907,-0.0465927,-0.052832134,0.044322632,0.03820128,-0.09020403,-0.08619636,0.041204114,-0.056784585,0.050581627,0.03587605,0.12003536,0.03348055,0.029986966,-0.023765063,-0.035348047,0.06007904,-0.053259008,-0.015610633,-0.08378823,-0.047128685,-0.04649017,0.051419,-0.008829551,-0.06466206,-0.003498654,-0.046085086,0.026770359,-0.007800291,-0.033383578,-0.07203377,0.02477231,-0.009872778,-0.02872204,0.021896338,-0.042309776,-0.037879214,-0.014766278,-0.028470928,0.006217237,0.046872634,0.034433234,-0.019724624,0.015452289,0.027350534,-0.057620734,-0.04163362,-0.049813706,-0.018568514,0.02923665,-0.032042302,-0.066578455,0.000809888,-0.03036193,0.017820481,-0.030789463,-0.045264006,0.047878757,0.047960863,-0.052601617,0.013214592,-0.007216964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0.061088458,0.031315714,0.06409663,0.04079524,0.06662931,-0.048492726,-0.04497039,0.036623728,0.011574624,-0.001972417,-0.017209996,-0.037533693,-0.022506583,0.036201093,-0.053525843,0.075304955,0.015403948,0.06590656,-0.034337204,0.0490412,-0.011842888,0.04445679,0.092649505,0.053833675,-0.004789286,-0.007888358,-0.046644922,-0.000123578,-0.057689395,0.008263514,-0.001474945,0.010368098,0.1305409,0.040703643,0.03687548,0.008738235,-0.03006233,0.043319922,-0.044691548,0.002377957,-0.006247069,0.03439508,0.010456695,-0.036335107,-0.021694733,-0.016575092,-0.057989035,0.037661254,-0.016671825,0.040557727,-0.029642824,0.006364923,-0.046060093,0.05034524,-0.014670891,-0.008508735,0.014576877,-0.06726567,0.051226176,-0.005129736,0.051957015,-0.081818104,-0.049287006,-0.055076446,0.000873882,-0.040033557,-0.02256506,-0.019487258,-0.04198347,0.07763225,0.015350157,-0.023780063,0.0558274,-0.10553958,-0.041578818,-0.05679289,0.049736965,0.021364756,0.023713926,-0.023274614,0.036672845,-0.031670254,0.06982438,0.022585813,0.04575116,-0.050989535,-0.032387882,0.021888256,-0.021057468,-0.050032966,-0.07306593,-0.042395018,-0.011432904,-0.030930039,0.04497558,-0.012530785,0.000935843,-0.009780706,-0.010950663,0.074483395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0.026293779,-0.06884839,0.092288956,-0.014759527,0.03189491,-0.00734907,0.027229588,0.010325127,0.014807473,-0.024258517,-0.06621075,0.016753431,0.017987087,0.018678408,0.044458997,0.07353087,-0.014503323,0.044743028,-0.031047242,0.039200902,-0.09414316,0.000108207,0.023682663,-0.049174454,-0.083363146,-0.021324156,0.005993685,0.015703116,0.010615299,-0.022873674,0.058471426,-0.00795077,0.06997238,0.056538023,0.022753185,0.01534579,-0.004626765,0.04688613,-0.063090794,0.014927916,-0.029175265,0.018293247,0.009579045,-0.03780692,0.022486934,-0.052559614,-0.06036639,0.04390298,-0.045522418,0.062124927,0.016938254,0.009157335,-0.027878892,-0.012191932,0.0000524,0.06657534,-0.027380351,0.010879436,0.030338503,-0.010661395,-0.048396707,-0.04301179,-0.03803247,0.027753415,-0.09434665,0.013070585,-0.04000899,-0.04416442,0.026585462,0.11405389,-0.000940166,-0.070893414,-0.006384939,-0.022358902,-0.06631475,-0.011441009,-0.053706054,0.018542055,-0.007341374,-0.007874141,0.01649388,0.01055,0.06778486,-0.0419319,0.021472184,0.02893918,0.023320159,-0.016234271,-0.09096329,-0.014118292,-0.016602974,-0.023590116,-0.060063228,-0.02385102,-0.038325842,0.053404786,0.025090626,-0.06826925,0.04509326,0.006586207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,-0.02850137,-0.05686873,0.08727257,0.048296098,0.016235001,-0.01952655,-0.03565553,-0.016149648,0.014725072,-0.09915999,-0.06169431,0.03991328,-0.015368695,0.040309604,0.015306599,-0.03175929,-0.025178911,0.04499914,0.033081032,0.020021709,-0.01878874,0.014034704,0.012961046,0.015519277,-0.04022419,0.034662675,0.06338346,-0.051470213,0.020031463,-0.07019501,0.006824313,-0.064120054,0.018818224,0.05577879,-0.018755969,0.10187969,0.027488315,0.052549664,0.012381424,-0.06568685,0.018956628,0.022307895,-0.08204301,0.019025572,0.08152635,-0.05483134,0.013607251,-0.0000887,0.08341426,0.07981522,-0.002243109,-0.030281242,-0.010106451,-0.031928238,0.08236008,-0.035292245,0.026318349,-0.0765094,-0.00623139,0.016556628,-0.0021099,0.02771333,-0.029489398,0.077019036,-0.06965649,0.02320741,-0.018949034,-0.04528087,0.000236189,0.088302165,-0.004710265,-0.034774657,-0.061259534,-0.024025153,0.001018138,-0.082129695,-0.027728777,-0.092145376,0.057752967,0.030488856,-0.003617657,-0.00216136,0.035163745,0.052479807,0.020076051,0.028390044,0.017919036,0.030760074,0.030005628,-0.023797492,-0.031562887,0.016551059,-0.057853684,-0.07111959,-0.031149594,0.025336275,0.050408736,0.036545802,-0.07614982,0.0055796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296,-0.04585369,-0.011585581,-0.010864286,-0.057827264,0.020560803,0.0609154,-0.076751344,-0.041257806,0.041001823,-0.04217792,-0.06021295,0.058735963,0.03621522,-0.05768279,-0.0017516,-0.020649295,0.005609755,-0.025620192,0.045570467,-0.046805825,-0.039995294,-0.03236628,0.011481742,-0.033946846,0.019086925,-0.007198301,-0.023262165,0.03237104,0.03670325,0.023837455,0.029755976,-0.013728782,0.020029422,0.06069862,-0.036104146,0.08424671,0.019585047,-0.011446482,-0.052186854,-0.002712412,0.033508666,-0.009881674,-0.023423078,-0.010940709,0.004534613,0.08624425,-0.026363315,0.089818634,-0.014921146,0.12890562,-0.015175496,-0.02834588,-0.097368374,-0.025402429,0.034270797,-0.016910667,-0.015570722,0.078722656,0.031917565,-0.08853889,0.046137143,-0.04895567,0.0358185,0.0616531,-0.07635387,-0.011458337,-0.031636406,0.005876838,0.05874906,-0.027341764,-0.046606407,-0.016739238,0.012778987,0.008807913,-0.023426566,0.04598272,-0.052279353,-0.027890923,0.090508305,-0.033273194,0.006433333,-0.006375731,-0.06872136,-0.03630102,0.009639127,-0.025075035,-0.02304475,-0.006628125,-0.015188788,-0.11930448,-0.03445625,0.0610769,-0.0246534,0.058130704,0.06823461,-0.005551859,-0.056918364,0.005465183,-0.000799577,0.035378132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,-0.07727936,0.03143814,0.025193822,0.038059916,-0.00354784,-0.04642418,-0.018055947,0.002271444,0.06890337,0.04101266,-0.048217412,-0.011420861,-0.062030446,-0.045380197,0.012037396,0.010568956,-0.002778117,0.024238262,0.0335773,0.050531264,0.008617805,-0.03687619,0.003275322,0.021453284,-0.04328711,0.008760687,0.07672111,0.047097765,-0.02435859,0.02490963,0.017731715,0.020560954,-0.010025625,-0.012349758,0.016264495,-0.025602477,0.04279477,0.022360317,0.052233033,-0.016543983,-0.043411944,0.02793035,-0.06817167,0.028972154,0.001670985,-0.019601503,-0.013391621,-0.012215678,0.025855972,0.14477699,0.028826356,-0.03721079,-0.051354166,0.037321128,0.019378647,-0.02846945,0.009155228,-0.052652292,0.011945681,-0.019480165,0.05258958,-0.038586643,-0.018122818,0.06010745,0.04142535,0.028595477,-0.018477228,-0.008634503,0.015089979,0.08531438,-0.05988984,-0.06758731,0.049040847,0.05704392,0.020771971,-0.124205284,0.009092635,-0.013260813,0.033046514,-0.045584954,0.00472584,-0.053605698,0.009933206,-0.043750957,-0.033387985,-0.02084981,0.055793628,0.027011987,-0.058009874,-0.085777335,-0.060676556,-0.024230395,-0.043619107,-0.031690832,-0.04845644,0.002719065,0.020414075,-0.042079005,-0.008661259,0.006151033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,-0.073700614,0.058499124,0.08338568,-0.015016289,0.056659404,-0.005368159,0.033409197,0.08709459,0.048318386,0.03952054,-0.06219413,0.020012937,-0.002315959,-0.0233758,-0.07846933,0.005144447,-0.050090842,0.030375175,0.038235135,0.005390474,0.007967469,-0.06455912,-0.01827177,-0.042503286,0.054991543,0.006882103,0.027819926,-0.011100605,-0.029388506,-0.037758153,0.05845491,-0.012618234,0.04830832,-0.049281627,-0.002224566,0.010954796,0.030886156,0.01315897,-0.040528357,-0.018168194,0.036028724,-0.030822795,-0.027740454,-0.022571886,-0.044238996,0.06115878,-0.01204541,0.01660638,0.065523535,-0.007582161,0.01386875,0.039529208,0.000636727,0.009859393,0.028820943,-0.019493004,-0.008295627,-0.1056648,-0.033178736,0.013529309,0.03834322,0.03463007,0.024867361,0.014563892,-0.05400042,0.006279809,0.027343083,-0.001901347,-0.012891058,0.09845689,0.020721076,-0.001776628,0.041169167,-0.06337381,0.025436042,0.031091461,-0.001040399,-0.041688155,0.02731775,-0.070122875,0.096714556,0.057153504,0.008346369,-0.010482311,0.03211586,0.006575297,-0.052013226,-0.017070053,-0.020093437,-0.06440742,-0.10545457,-0.020347022,-0.055491835,-0.007641062,0.03021807,-0.066395804,0.07197204,-0.029268803,0.011663776,-0.06476411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,-0.059868753,-0.016470795,0.02566529,0.02080575,-0.060715448,-0.06099665,-0.07751998,0.026726432,-0.051873717,0.021609562,-0.058847275,-0.044804987,0.041254096,0.012312948,0.047753472,0.003109229,0.064030156,-0.02903156,0.06554176,-0.039733533,-0.0820637,-0.103958406,-0.029520644,-0.07899202,-0.033983964,-0.017921781,0.037250403,-0.034410004,-0.015647678,-0.06671629,0.010598061,0.03283739,0.037224896,-0.022183018,-0.004078981,0.02206918,0.061667927,0.041313834,0.020387141,-0.051048063,0.040913895,0.034449838,-0.049502283,0.034018908,-0.040964138,0.06906076,-0.002577312,-0.03131116,0.020731386,0.026437353,-0.028643094,0.009698569,0.010500136,0.061837483,0.071640216,-0.07751283,-0.06392988,-0.027197015,-0.061870784,0.002306149,-0.002492036,0.03807025,-0.048121847,0.011979075,-0.04586142,-0.006298986,-0.014266885,-0.022501972,0.038197525,-0.011944896,0.006644074,-0.05033564,0.045532767,0.04381641,0.016475124,-0.002244629,0.0511692,-0.06864956,0.0492103,-0.03169268,-0.056529257,-0.032907866,0.093338214,0.043107897,-0.00805012,-0.06802934,0.024605718,0.03752182,-0.011957302,-0.025750497,-0.014328701,0.06580123,0.008469472,0.03007353,-0.027402475,-0.015659522,-0.021618256,0.020016441,-0.059969094,-0.062302753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300,-0.029909626,-0.048562653,0.027039465,0.004482425,0.041478954,-0.08752979,0.014780233,-0.020025617,0.04800995,-0.09133701,-0.078381345,-0.000407624,0.036935274,-0.013384005,0.030675856,0.009177297,-0.005118425,0.032120913,0.10066952,-0.022357276,-0.026490249,-0.05988083,0.012164467,-0.073367536,-0.042092305,-0.014494269,0.028242692,0.029814366,-0.005493235,-0.021997195,0.027075753,-0.027674127,0.03599376,0.037479315,-0.022566551,0.070264004,0.05854633,0.001831385,0.001647768,0.014883208,-0.01747125,0.0721947,-0.0807532,-0.021938132,0.04750109,0.056258112,-0.008492859,0.005434446,-0.019146686,0.09604791,-0.01796027,0.028278137,-0.04207364,-0.06292621,0.031400114,-0.07591122,-0.06487758,-0.025899036,-0.014267115,-0.037645742,0.021537667,0.033567835,-0.0373357,0.036548506,0.023357065,0.05037567,-0.007443828,-0.08013169,0.018577462,0.035183363,0.03540671,-0.01020408,0.007794456,-0.001377094,-0.008276776,0.008695894,-0.06793364,-0.035027012,0.06643487,0.02107808,-0.06901809,-0.06605368,0.030394085,-0.03465493,-0.0373055,-0.040833343,0.0227602,0.05552603,0.05001917,-0.12673208,-0.059999414,0.01717632,-0.000285467,0.025295537,0.011689997,-0.06260668,0.030918648,0.040466994,-0.044059746,-0.0065336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301,-0.089796714,0.029018389,0.053131618,-0.03202482,-0.053692978,-0.055061422,-0.054941256,0.037839826,0.028288286,-0.10593875,0.01955754,-0.010721192,-0.03914432,-0.053898882,-0.000568503,-0.03714653,-0.06257421,0.019092511,0.000102879,0.012640695,-0.04124847,-0.015717277,0.021229919,-0.013562512,-0.03593992,-0.021121968,-0.045829814,0.05624635,-0.036803436,0.03777832,0.033417255,0.060306743,0.026833277,0.010478692,0.059790187,0.005424845,-0.003397799,0.09411868,0.03187031,-0.03415975,0.02358496,0.038435895,0.037441727,0.011950438,-0.02614725,0.032206684,-0.06410582,0.062271893,0.04264021,0.06250636,0.042722296,0.004117488,-0.03795606,0.000313204,0.04756462,-0.031888917,-0.084238134,-0.07180338,-0.06433956,0.008591647,0.043942116,-0.083333455,-0.06071566,-0.00454711,0.003407294,0.058755975,0.02238832,-0.000684517,0.034026314,0.055824738,0.003917541,-0.010817211,0.051674347,-0.02204463,0.002404419,-0.002702429,0.02958959,-0.043348264,0.035820223,-0.02348236,-0.05879189,-0.042298876,0.049722493,-0.075649105,0.027326254,0.020391122,0.05166014,0.007393904,-0.01331385,-0.044073697,-0.090193115,-0.03666377,-0.037980624,0.04186721,-0.009548475,0.07068637,0.023975898,0.027572831,-0.041209295,-0.04119251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,-0.089796714,0.029018389,0.053131618,-0.03202482,-0.053692978,-0.055061422,-0.054941256,0.037839826,0.028288286,-0.10593875,0.01955754,-0.010721192,-0.03914432,-0.053898882,-0.000568503,-0.03714653,-0.06257421,0.019092511,0.000102879,0.012640695,-0.04124847,-0.015717277,0.021229919,-0.013562512,-0.03593992,-0.021121968,-0.045829814,0.05624635,-0.036803436,0.03777832,0.033417255,0.060306743,0.026833277,0.010478692,0.059790187,0.005424845,-0.003397799,0.09411868,0.03187031,-0.03415975,0.02358496,0.038435895,0.037441727,0.011950438,-0.02614725,0.032206684,-0.06410582,0.062271893,0.04264021,0.06250636,0.042722296,0.004117488,-0.03795606,0.000313204,0.04756462,-0.031888917,-0.084238134,-0.07180338,-0.06433956,0.008591647,0.043942116,-0.083333455,-0.06071566,-0.00454711,0.003407294,0.058755975,0.02238832,-0.000684517,0.034026314,0.055824738,0.003917541,-0.010817211,0.051674347,-0.02204463,0.002404419,-0.002702429,0.02958959,-0.043348264,0.035820223,-0.02348236,-0.05879189,-0.042298876,0.049722493,-0.075649105,0.027326254,0.020391122,0.05166014,0.007393904,-0.01331385,-0.044073697,-0.090193115,-0.03666377,-0.037980624,0.04186721,-0.009548475,0.07068637,0.023975898,0.027572831,-0.041209295,-0.04119251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,-0.042124186,-0.032451414,0.023601409,-0.004305604,0.025544487,-0.081842,-0.006815147,-0.017799884,0.060037155,-0.08041013,-0.067825265,-0.012474147,0.048564542,-0.020671492,0.025281973,-0.012840729,0.00303096,0.04671537,0.09953439,-0.028334977,-0.030826235,-0.025605632,0.004543564,-0.06690999,-0.043322176,-0.037786685,0.014655928,0.03679746,-0.009632279,-0.00876114,0.040032964,-0.011811628,0.030788496,0.048890624,-0.011283116,0.067040324,0.07222356,0.020036004,0.009644263,-0.000891679,-0.011913685,0.058908463,-0.08675363,-0.015282284,0.05326858,0.031784948,-0.006818966,0.026466804,0.011272979,0.0988803,-0.013084036,0.030053131,-0.027697854,-0.044403765,0.032592658,-0.096510276,-0.07792234,-0.014134342,-0.010629695,-0.04455962,0.00624361,0.010371624,-0.027590413,0.03556733,0.048669975,0.040995125,-0.020791471,-0.0787843,0.020474216,0.048436195,0.03332913,-0.034608666,-0.006632643,0.016056394,-0.004557301,-0.013510198,-0.065493025,-0.03037331,0.07457311,0.02370916,-0.0776796,-0.0660822,0.03285106,-0.03172132,-0.044999607,-0.008900533,0.016334184,0.043971274,0.051647052,-0.13179913,-0.055240687,0.023916814,0.022256048,0.037635468,0.001490585,-0.061071884,0.035038304,0.036378413,-0.04483591,-0.013754571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
